,Country,Subscribers,Rank,Youtuber,TotalSubscribersCountry,Views,Category,Uploads,Abbreviation,LowestMonthlyEarnings,HighestMonthlyEarnings,LowestYearlyEarnings,HighestYearlyEarnings,Population,Latitude,Longitude,NumChannelsCountry
329,Indonesia,534100000,903,Calon Sarjana,13000000,10664585.0,Entertainment,29,ID,0.0,0.0,0.0,0.0,270203917.0,-0.789275,113.921327,28
330,Indonesia,534100000,922,The Shiny Peanut,12900000,2848466522.0,Education,2337,ID,209.0,3400.0,2500.0,40200.0,270203917.0,-0.789275,113.921327,28
331,Indonesia,534100000,977,SAAIHALILINTAR,12400000,1113066203.0,Entertainment,409,ID,202.0,3200.0,2400.0,38700.0,270203917.0,-0.789275,113.921327,28
332,Iraq,30200000,518,ýýýýýýýýýýýýýýýý - Al-Remas,17400000,11144195464.0,Music,2133,IQ,28300.0,452000.0,339000.0,5400000.0,39309783.0,33.223191,43.679291,2
333,Iraq,30200000,924,Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,12800000,5863456698.0,Comedy,1727,IQ,8800.0,141300.0,106000.0,1700000.0,39309783.0,33.223191,43.679291,2
334,Italy,39400000,213,PANDA BOI,26400000,17211600007.0,Entertainment,967,IT,306400.0,4900000.0,3700000.0,58800000.0,60297396.0,41.87194,12.56738,2
335,Italy,39400000,901,Davie504,13000000,2683297849.0,Entertainment,838,IT,7500.0,119500.0,89600.0,1400000.0,60297396.0,41.87194,12.56738,2
336,Japan,189100000,8,PewDiePie,111000000,29058044447.0,Gaming,4716,JP,9800.0,156700.0,117600.0,1900000.0,126226568.0,36.204824,138.252924,5
337,Japan,189100000,216,Junya.ï¿½ï¿½ï¿½ï¿½,26200000,16097531087.0,Entertainment,5985,JP,180500.0,2900000.0,2200000.0,34600000.0,126226568.0,36.204824,138.252924,5
338,Japan,189100000,321,Sagawa /ï¿½ï¿½ï¿½,22000000,18347969186.0,Entertainment,6274,JP,177800.0,2800000.0,2100000.0,34100000.0,126226568.0,36.204824,138.252924,5
339,Japan,189100000,691,ISSEI / ï¿½ï¿½ï¿½ï¿½,15000000,13562853889.0,Comedy,1788,JP,70600.0,1100000.0,847100.0,13600000.0,126226568.0,36.204824,138.252924,5
340,Japan,189100000,703,Bayashi TV,14900000,8615618825.0,Entertainment,93,JP,0.62,10.0,7.0,119.0,126226568.0,36.204824,138.252924,5
341,Jordan,67000000,166,ýýýýýýýý ýýýýýýýý ýýýýýýýýýý | toyoraljanahtv,30200000,27684955537.0,Entertainment,3254,JO,29100.0,465700.0,349300.0,5600000.0,10101694.0,30.585164,36.238414,3
342,Jordan,67000000,301,toyorbabytv,22900000,16298342829.0,Music,1159,JO,42300.0,676200.0,507200.0,8100000.0,10101694.0,30.585164,36.238414,3
343,Jordan,67000000,804,karameeshchannel,13900000,9106781518.0,Entertainment,2254,JO,21900.0,350600.0,262900.0,4200000.0,10101694.0,30.585164,36.238414,3
344,Kuwait,30500000,159,AboFlah,30500000,4521573939.0,Gaming,641,KW,39500.0,631600.0,473700.0,7600000.0,4207083.0,29.31166,47.481766,1
345,Latvia,20200000,389,dednahype,20200000,20919403720.0,Comedy,1935,LV,311200.0,5000000.0,3700000.0,59800000.0,1912789.0,56.879635,24.603189,1
346,Malaysia,17700000,504,Les' Copaque Production,17700000,9059696049.0,Film & Animation,1716,MY,29400.0,470900.0,353200.0,5700000.0,32447385.0,4.210484,101.975766,1
347,Mexico,626900000,72,Kimberly Loaiza,41300000,5603111948.0,People & Blogs,291,MX,34200.0,547000.0,410200.0,6600000.0,126014024.0,23.634501,-102.552784,33
348,Mexico,626900000,74,Luisito Comunica,40600000,8670473639.0,Comedy,0,MX,0.0,0.0,0.0,0.0,126014024.0,23.634501,-102.552784,33
349,Mexico,626900000,143,GENIAL,31800000,6762424690.0,Howto & Style,6734,MX,7900.0,125800.0,94400.0,1500000.0,126014024.0,23.634501,-102.552784,33
350,Mexico,626900000,225,LosPolinesios,25700000,7466926260.0,People & Blogs,982,MX,7600.0,122000.0,91500.0,1500000.0,126014024.0,23.634501,-102.552784,33
351,Mexico,626900000,244,Yuya,24800000,2588501115.0,Howto & Style,672,MX,84.0,1300.0,1000.0,16100.0,126014024.0,23.634501,-102.552784,33
352,Mexico,626900000,255,MrBeast en Espaï¿½ï,24200000,2700914170.0,Entertainment,67,MX,8400.0,134400.0,100800.0,1600000.0,126014024.0,23.634501,-102.552784,33
353,Mexico,626900000,278,Juan De Dios Pantoja,23600000,2135644776.0,Entertainment,226,MX,11700.0,187400.0,140600.0,2200000.0,126014024.0,23.634501,-102.552784,33
354,Mexico,626900000,302,BabyBus - Canciones Infantiles & Videos para Niï¿½ï,22900000,13206471140.0,Education,1251,MX,34200.0,547300.0,410500.0,6600000.0,126014024.0,23.634501,-102.552784,33
355,Mexico,626900000,325,Disney Latinoamï¿½ï¿½,21900000,20657571751.0,Entertainment,116,MX,1.0,19.0,14.0,227.0,126014024.0,23.634501,-102.552784,33
356,Mexico,626900000,338,Tlnovelas,21500000,15013096899.0,News & Politics,158,MX,4.0,62.0,46.0,742.0,126014024.0,23.634501,-102.552784,33
357,Mexico,626900000,422,JukiLop,19400000,1577859332.0,People & Blogs,85,MX,595.0,9500.0,7100.0,114300.0,126014024.0,23.634501,-102.552784,33
358,Mexico,626900000,435,SUPER SLICK SLIME SAM,19000000,7229175322.0,Howto & Style,903,MX,30800.0,493400.0,370000.0,5900000.0,126014024.0,23.634501,-102.552784,33
359,Mexico,626900000,442,Little Angel Espaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,18900000,9813245108.0,Education,719,MX,35100.0,561600.0,421200.0,6700000.0,126014024.0,23.634501,-102.552784,33
360,Mexico,626900000,507,MissaSinfonia,17600000,2274007523.0,Comedy,233,MX,6900.0,109800.0,82300.0,1300000.0,126014024.0,23.634501,-102.552784,33
361,Mexico,626900000,553,Tu COSMOPOLIS,16700000,5089284369.0,People & Blogs,8741,MX,4000.0,64600.0,48400.0,774700.0,126014024.0,23.634501,-102.552784,33
362,Mexico,626900000,555,Werever2morro,16600000,2798273962.0,Entertainment,0,MX,0.0,0.0,0.0,0.0,126014024.0,23.634501,-102.552784,33
363,Mexico,626900000,601,La Rosa de Guadalupe,16100000,9642146451.0,Entertainment,0,MX,0.0,0.0,0.0,0.0,126014024.0,23.634501,-102.552784,33
364,Mexico,626900000,604,Antrax,16000000,3029872908.0,Gaming,687,MX,1200.0,18800.0,14100.0,225500.0,126014024.0,23.634501,-102.552784,33
365,Mexico,626900000,606,Totoy kids - Espaï¿½ï,16000000,5997599089.0,Film & Animation,344,MX,28100.0,449600.0,337200.0,5400000.0,126014024.0,23.634501,-102.552784,33
366,Mexico,626900000,624,Caeli YT,15600000,1511794214.0,Entertainment,483,MX,0.0,0.0,0.0,0.0,126014024.0,23.634501,-102.552784,33
367,Mexico,626900000,629,Blippi Espaï¿½ï,15500000,8984089026.0,People & Blogs,598,MX,22500.0,360000.0,270000.0,4300000.0,126014024.0,23.634501,-102.552784,33
368,Mexico,626900000,682,XpressTV,15000000,4008801873.0,Entertainment,724,MX,8500.0,135500.0,101600.0,1600000.0,126014024.0,23.634501,-102.552784,33
369,Mexico,626900000,734,Mis Pastelitos,14600000,2750902766.0,Howto & Style,603,MX,12700.0,202700.0,152000.0,2400000.0,126014024.0,23.634501,-102.552784,33
370,Mexico,626900000,776,E-MasterSensei,14200000,3920559552.0,Gaming,1300,MX,11100.0,178300.0,133700.0,2100000.0,126014024.0,23.634501,-102.552784,33
371,Mexico,626900000,795,TV Ana Emilia,14000000,4674164601.0,People & Blogs,651,MX,6700.0,107100.0,80300.0,1300000.0,126014024.0,23.634501,-102.552784,33
372,Mexico,626900000,798,Gallina Pintadita,14000000,9660950823.0,Music,62,MX,17700.0,282500.0,211900.0,3400000.0,126014024.0,23.634501,-102.552784,33
373,Mexico,626900000,818,123 GO! Spanish,13800000,5019136690.0,People & Blogs,520,MX,6600.0,106100.0,79600.0,1300000.0,126014024.0,23.634501,-102.552784,33
374,Mexico,626900000,909,Susy Mouriz,13000000,6270909026.0,Entertainment,1299,MX,92100.0,1500000.0,1100000.0,17700000.0,126014024.0,23.634501,-102.552784,33
375,Mexico,626900000,933,Franco Escamilla,12700000,4266957149.0,Comedy,2483,MX,19400.0,309900.0,232400.0,3700000.0,126014024.0,23.634501,-102.552784,33
376,Mexico,626900000,954,Yair17,12500000,1402042328.0,Gaming,1109,MX,2200.0,35500.0,26600.0,425700.0,126014024.0,23.634501,-102.552784,33
377,Mexico,626900000,957,Mï¿½ï¿½ï¿½ï¿½,12500000,3140883140.0,Travel & Events,766,MX,7800.0,124000.0,93000.0,1500000.0,126014024.0,23.634501,-102.552784,33
378,Mexico,626900000,962,elcarteldesantatv,12500000,7489455451.0,Music,377,MX,29000.0,463500.0,347600.0,5600000.0,126014024.0,23.634501,-102.552784,33
379,Mexico,626900000,975,Gibby :),12400000,2862685032.0,People & Blogs,226,MX,2600.0,41100.0,30800.0,493300.0,126014024.0,23.634501,-102.552784,33
380,Morocco,14500000,750,Saad Lamjarred | ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,14500000,4315486422.0,Music,176,MA,9400.0,150300.0,112700.0,1800000.0,36910560.0,31.791702,-7.09262,1
381,Netherlands,58100000,168,Spinnin' Records,30100000,19607009165.0,Music,11501,NL,25000.0,400200.0,300100.0,4800000.0,17332850.0,52.132633,5.291266,3
382,Netherlands,58100000,774,NikkieTutorials,14200000,1778318927.0,Howto & Style,876,NL,9000.0,143700.0,107800.0,1700000.0,17332850.0,52.132633,5.291266,3
383,Netherlands,58100000,817,ýýýýýýýý/Atro,13800000,2480957682.0,Gaming,1952,NL,13800.0,220500.0,165400.0,2600000.0,17332850.0,52.132633,5.291266,3
384,Pakistan,155400000,57,HAR PAL GEO,44600000,41139050371.0,Entertainment,100755,PK,334300.0,5300000.0,4000000.0,64200000.0,216565318.0,30.375321,69.345116,6
385,Pakistan,155400000,66,ARY Digital HD,43200000,37939780685.0,Entertainment,109871,PK,287300.0,4600000.0,3400000.0,55200000.0,216565318.0,30.375321,69.345116,6
386,Pakistan,155400000,186,HUM TV,28300000,23844936965.0,Entertainment,106983,PK,171200.0,2700000.0,2100000.0,32900000.0,216565318.0,30.375321,69.345116,6
387,Pakistan,155400000,819,Geo News,13800000,5727888539.0,News & Politics,190093,PK,25000.0,400200.0,300200.0,4800000.0,216565318.0,30.375321,69.345116,6
388,Pakistan,155400000,908,Wolfoo Channel,13000000,301547793.0,,22,PK,0.15,2.0,2.0,28.0,216565318.0,30.375321,69.345116,6
389,Pakistan,155400000,970,Quantum Tech HD,12500000,4340213066.0,Science & Technology,223,PK,2.0,35.0,26.0,419.0,216565318.0,30.375321,69.345116,6
390,Peru,14400000,755,Drawblogs,14400000,1629801448.0,Entertainment,399,PE,251.0,4000.0,3000.0,48100.0,32510453.0,-9.189967,-75.015152,1
391,Philippines,240100000,61,ABS-CBN Entertainment,44200000,50292540392.0,People & Blogs,193890,PH,44200.0,706500.0,529900.0,8500000.0,108116615.0,12.879721,121.774017,12
392,Philippines,240100000,142,GMA  Network,31900000,19428308461.0,Entertainment,93311,PH,199600.0,3200000.0,2400000.0,38300000.0,108116615.0,12.879721,121.774017,12
393,Philippines,240100000,209,Raffy Tulfo in Action,26500000,15065753455.0,News & Politics,10022,PH,40800.0,652500.0,489400.0,7800000.0,108116615.0,12.879721,121.774017,12
394,Philippines,240100000,350,GMA Public  Affairs,21200000,11364908616.0,Entertainment,31989,PH,35600.0,569300.0,427000.0,6800000.0,108116615.0,12.879721,121.774017,12
395,Philippines,240100000,554,Ivana Alawi,16600000,1318442641.0,,180,PH,3800.0,60300.0,45200.0,723800.0,108116615.0,12.879721,121.774017,12
396,Philippines,240100000,654,Niana Guerrero,15200000,1491452935.0,Entertainment,443,PH,2500.0,39900.0,29900.0,479000.0,108116615.0,12.879721,121.774017,12
397,Philippines,240100000,665,Ranz Kyle,15100000,1760131384.0,People & Blogs,533,PH,3100.0,49500.0,37100.0,594000.0,108116615.0,12.879721,121.774017,12
398,Philippines,240100000,674,ABS-CBN News,15100000,10489367372.0,News & Politics,209520,PH,45400.0,726600.0,544900.0,8700000.0,108116615.0,12.879721,121.774017,12
399,Philippines,240100000,771,Wish 107.5,14200000,6048517979.0,Music,1823,PH,15700.0,250600.0,188000.0,3000000.0,108116615.0,12.879721,121.774017,12
400,Philippines,240100000,833,Zeinab Harake,13600000,896891351.0,,273,PH,3000.0,48400.0,36300.0,580200.0,108116615.0,12.879721,121.774017,12
401,Philippines,240100000,858,GMA Integrated News,13400000,9569814790.0,News & Politics,296272,PH,28900.0,461800.0,346400.0,5500000.0,108116615.0,12.879721,121.774017,12
402,Philippines,240100000,888,Alex Gonzaga Official,13100000,1401914513.0,People & Blogs,287,PH,2700.0,43400.0,32500.0,520700.0,108116615.0,12.879721,121.774017,12
403,Russia,407200000,9,Like Nastya,106000000,90479060027.0,People & Blogs,493,RU,12200.0,195800.0,146800.0,2300000.0,144373535.0,61.52401,105.318756,16
404,Russia,407200000,47,Get Movies,47500000,30788679536.0,Entertainment,3322,RU,76600.0,1200000.0,919600.0,14700000.0,144373535.0,61.52401,105.318756,16
405,Russia,407200000,65,ýýýýýýýý ýý ýýýýýýýýýýýýýý,43200000,36458726976.0,Film & Animation,1478,RU,75900.0,1200000.0,911300.0,14600000.0,144373535.0,61.52401,105.318756,16
406,Russia,407200000,368,tuzelity SHUFFLE,20700000,8658941531.0,People & Blogs,889,RU,138100.0,2200000.0,1700000.0,26500000.0,144373535.0,61.52401,105.318756,16
407,Russia,407200000,440,HiMan,18900000,2855519150.0,People & Blogs,375,RU,6100.0,98300.0,73700.0,1200000.0,144373535.0,61.52401,105.318756,16
408,Russia,407200000,457,Marmok,18500000,3457618361.0,Gaming,374,RU,9600.0,153100.0,114800.0,1800000.0,144373535.0,61.52401,105.318756,16
409,Russia,407200000,459,Like Nastya Vlog,18500000,8147575884.0,People & Blogs,493,RU,12200.0,195800.0,146800.0,2300000.0,144373535.0,61.52401,105.318756,16
410,Russia,407200000,530,TheBrianMaps,17100000,4448334716.0,Comedy,498,RU,9300.0,148700.0,111500.0,1800000.0,144373535.0,61.52401,105.318756,16
411,Russia,407200000,607,ýýýýýýýýýý,15900000,1845329502.0,People & Blogs,0,RU,0.0,0.0,0.0,0.0,144373535.0,61.52401,105.318756,16
412,Russia,407200000,650,ILYA BORZOV,15300000,9938811455.0,People & Blogs,2175,RU,118900.0,1900000.0,1400000.0,22800000.0,144373535.0,61.52401,105.318756,16
413,Russia,407200000,671,EdisonPts,15100000,6668507856.0,Gaming,3733,RU,23900.0,382400.0,286800.0,4600000.0,144373535.0,61.52401,105.318756,16
414,Russia,407200000,675,Chapitosiki,15100000,13897932103.0,Entertainment,2717,RU,178400.0,2900000.0,2100000.0,34200000.0,144373535.0,61.52401,105.318756,16
415,Russia,407200000,701,ýýýýýý,14900000,439098.0,People & Blogs,1,RU,2.0,31.0,23.0,369.0,144373535.0,61.52401,105.318756,16
416,Russia,407200000,796,ýýýýýýýýýýýý,14000000,7719743112.0,Gaming,2210,RU,37600.0,602300.0,451700.0,7200000.0,144373535.0,61.52401,105.318756,16
417,Russia,407200000,867,ýýýýýýýýýýýýýýýýýý,13300000,6482687220.0,People & Blogs,608,RU,22600.0,361000.0,270700.0,4300000.0,144373535.0,61.52401,105.318756,16
418,Russia,407200000,876,BIBO ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13200000,1148422000.0,Entertainment,192,RU,2200.0,35100.0,26300.0,420900.0,144373535.0,61.52401,105.318756,16
419,Samoa,13100000,900,DJ Khaled,13100000,6637820731.0,Music,12,WS,0.09,2.0,1.0,18.0,202506.0,-13.759029,-172.104629,1
420,Saudi Arabia,179100000,86,shfa,38400000,21528116909.0,People & Blogs,982,SA,397.0,6400.0,4800.0,76300.0,34268528.0,23.885942,45.079162,9
421,Saudi Arabia,179100000,218,1MILLION Dance Studio,26100000,7886440199.0,Entertainment,0,SA,0.0,0.0,0.0,0.0,34268528.0,23.885942,45.079162,9
422,Saudi Arabia,179100000,309,mmoshaya,22600000,17507060680.0,People & Blogs,1189,SA,18500.0,295300.0,221500.0,3500000.0,34268528.0,23.885942,45.079162,9
423,Saudi Arabia,179100000,455,ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý | Arab Games Network,18600000,8761255550.0,Gaming,6289,SA,10800.0,172000.0,129000.0,2100000.0,34268528.0,23.885942,45.079162,9
424,Saudi Arabia,179100000,631,Katakit Baby TV,15500000,6386271870.0,Music,220,SA,22700.0,363700.0,272700.0,4400000.0,34268528.0,23.885942,45.079162,9
425,Saudi Arabia,179100000,633,ýýýýýýýý ýý ýýýýýýýý,15500000,8265129639.0,Shows,1021,SA,33800.0,540100.0,405100.0,6500000.0,34268528.0,23.885942,45.079162,9
426,Saudi Arabia,179100000,715,ýýýýýýýýýý ýýýýýýýýýýýý,14700000,2230986039.0,Entertainment,1385,SA,673.0,10800.0,8100.0,129300.0,34268528.0,23.885942,45.079162,9
427,Saudi Arabia,179100000,757,ýýýýýýýýýýýý ýýýýýýýýýýýý I ýýýýýý ýý ýýýýýýýýýý,14400000,2972474215.0,Entertainment,381,SA,1200.0,18700.0,14000.0,224300.0,34268528.0,23.885942,45.079162,9
428,Saudi Arabia,179100000,873,BanderitaX,13300000,4129249415.0,Gaming,1640,SA,17700.0,282800.0,212100.0,3400000.0,34268528.0,23.885942,45.079162,9
429,Singapore,59700000,191,Sandeep Maheshwari,27800000,2303069221.0,People & Blogs,0,SG,0.0,0.0,0.0,0.0,5703569.0,1.352083,103.819836,3
430,Singapore,59700000,588,LEGO,16200000,20522339099.0,Entertainment,31889,SG,29300.0,468800.0,351600.0,5600000.0,5703569.0,1.352083,103.819836,3
431,Singapore,59700000,620,MY FAMILY,15700000,6153495609.0,,150,SG,235.0,3800.0,2800.0,45100.0,5703569.0,1.352083,103.819836,3
432,South Korea,481700000,14,BLACKPINK,89800000,32144597566.0,People & Blogs,543,KR,124700.0,2000000.0,1500000.0,23900000.0,51709098.0,35.907757,127.766922,17
433,South Korea,481700000,18,BANGTANTV,75600000,20826993957.0,Music,2281,KR,42100.0,673200.0,504900.0,8100000.0,51709098.0,35.907757,127.766922,17
434,South Korea,481700000,21,HYBE LABELS,71300000,28634566938.0,Music,1337,KR,149500.0,2400000.0,1800000.0,28700000.0,51709098.0,35.907757,127.766922,17
435,South Korea,481700000,196,JYP Entertainment,27400000,19883150017.0,Music,1753,KR,76900.0,1200000.0,922900.0,14800000.0,51709098.0,35.907757,127.766922,17
436,South Korea,481700000,251,1theK (ï¿½ï¿½ï¿½ï¿½ï,24500000,23962070944.0,Music,18950,KR,26400.0,422300.0,316700.0,5100000.0,51709098.0,35.907757,127.766922,17
437,South Korea,481700000,373,Mnet K-POP,20500000,15038593883.0,Entertainment,33229,KR,39600.0,634200.0,475600.0,7600000.0,51709098.0,35.907757,127.766922,17
438,South Korea,481700000,439,KBS WORLD TV,19000000,15126092508.0,Entertainment,64496,KR,27000.0,432000.0,324000.0,5200000.0,51709098.0,35.907757,127.766922,17
